# IOReport telemetry  interval=250ms  csv=/Users/vanreece/dev/metal_ml_lab/experiments/016-matmul-discrimination/raw/20260429T213959.csv  states_csv=/Users/vanreece/dev/metal_ml_lab/experiments/016-matmul-discrimination/raw/20260429T213959-states.csv
# Ctrl-C to stop
# time        gpu mW    cpu mW    ane mW   dram mW   amcc mW    dcs mW    afr mW   disp mW    isp mW    ave mW  gpu_sram mW
  21:48:33  26311 mW   1775 mW      0 mW    928 mW   1807 mW   1918 mW   1670 mW    223 mW      7 mW      7 mW      0 mW
  21:48:34  27010 mW   1806 mW      0 mW   1027 mW   1822 mW   1956 mW   1700 mW    375 mW      7 mW      7 mW      0 mW
  21:48:34  25703 mW   1677 mW      0 mW    903 mW   1637 mW   1772 mW   1700 mW    272 mW      7 mW      7 mW      0 mW
  21:48:34  26631 mW   1834 mW      0 mW   1057 mW   1815 mW   1968 mW   1735 mW    376 mW      7 mW      7 mW      0 mW
  21:48:35  18589 mW   1661 mW      0 mW    789 mW   1413 mW   1483 mW   1325 mW    293 mW      6 mW      6 mW      0 mW
  21:48:35    280 mW   1564 mW      0 mW    552 mW   1080 mW    792 mW     24 mW    253 mW      6 mW      6 mW      0 mW
  21:48:36    285 mW   1496 mW      0 mW    548 mW    948 mW    743 mW     21 mW    302 mW      6 mW      6 mW      0 mW
  21:48:36   7532 mW   2084 mW      0 mW    846 mW   2006 mW   1482 mW    479 mW    296 mW      9 mW      7 mW      0 mW
  21:48:37   9618 mW   2478 mW      0 mW    925 mW   1957 mW   1649 mW    712 mW    366 mW      7 mW      5 mW      0 mW
  21:48:37   9360 mW   2353 mW      0 mW    827 mW   1796 mW   1572 mW    695 mW    211 mW      7 mW      7 mW      0 mW
  21:48:38  10670 mW   2532 mW      0 mW    947 mW   2003 mW   1724 mW    782 mW    385 mW      7 mW      5 mW      0 mW
  21:48:38   2696 mW   2001 mW      0 mW    541 mW   1077 mW    848 mW    285 mW    221 mW      6 mW      4 mW      0 mW
  21:48:39    218 mW   1590 mW      0 mW    601 mW    956 mW    696 mW     23 mW    256 mW      6 mW      4 mW      0 mW
  21:48:39   3921 mW   1721 mW      0 mW    672 mW   1358 mW    901 mW    220 mW    238 mW      7 mW      4 mW      0 mW
  21:48:39  11490 mW   2065 mW      0 mW    907 mW   1868 mW   1532 mW    943 mW    306 mW      7 mW      5 mW      0 mW
  21:48:40  14865 mW   2356 mW      0 mW    950 mW   1890 mW   1657 mW   1104 mW    327 mW      7 mW      5 mW      0 mW
  21:48:40  11769 mW   2065 mW      0 mW    850 mW   1728 mW   1478 mW    912 mW    223 mW      7 mW      5 mW      0 mW
  21:48:41  13358 mW   2394 mW      0 mW    989 mW   1937 mW   1617 mW   1015 mW    360 mW      7 mW      2 mW      0 mW
  21:48:41  11687 mW   2806 mW      0 mW    918 mW   1862 mW   1558 mW    909 mW    202 mW      7 mW      5 mW      0 mW
  21:48:42   1099 mW   1891 mW      0 mW    665 mW   1158 mW    937 mW    182 mW    296 mW      6 mW      4 mW      0 mW
  21:48:42    168 mW   1595 mW      0 mW    525 mW    939 mW    672 mW     13 mW    200 mW      7 mW      4 mW      0 mW
  21:48:42  10813 mW   1887 mW      0 mW    858 mW   1677 mW   1319 mW    753 mW    346 mW      5 mW      5 mW      0 mW
  21:48:43  17009 mW   1984 mW      0 mW    936 mW   1779 mW   1696 mW   1549 mW    280 mW      7 mW      2 mW      0 mW
  21:48:43  21015 mW   2061 mW      0 mW   1038 mW   1872 mW   1822 mW   1811 mW    266 mW      9 mW      5 mW      0 mW
  21:48:44  19541 mW   2305 mW      0 mW   1038 mW   1938 mW   1824 mW   1753 mW    360 mW      7 mW      5 mW      0 mW
  21:48:44  18288 mW   2110 mW      0 mW    885 mW   1748 mW   1645 mW   1588 mW    197 mW      7 mW      2 mW      0 mW
  21:48:45  16549 mW   2011 mW      0 mW    908 mW   1778 mW   1601 mW   1397 mW    335 mW      5 mW      5 mW      0 mW
  21:48:45  19270 mW   2102 mW      0 mW    962 mW   1850 mW   1762 mW   1635 mW    229 mW      9 mW      5 mW      0 mW
  21:48:46  10287 mW   2015 mW      0 mW    894 mW   1623 mW   1479 mW   1229 mW    335 mW      7 mW      5 mW      0 mW
  21:48:46    539 mW   1536 mW      0 mW    518 mW    959 mW    714 mW     40 mW    230 mW      4 mW      4 mW      0 mW
  21:48:46   2742 mW   1568 mW      0 mW    565 mW   1022 mW    673 mW     61 mW    264 mW      4 mW      2 mW      0 mW
  21:48:47  33902 mW   1876 mW      0 mW   1093 mW   2002 mW   2087 mW   2289 mW    330 mW      7 mW      5 mW      0 mW
  21:48:47  30562 mW   1837 mW      0 mW    972 mW   1813 mW   1939 mW   2076 mW    229 mW      7 mW      4 mW      0 mW
  21:48:48  33694 mW   2348 mW      0 mW   1119 mW   2098 mW   2211 mW   2312 mW    367 mW      7 mW      7 mW      0 mW
  21:48:48  31409 mW   1946 mW      0 mW    960 mW   1870 mW   2018 mW   2122 mW    196 mW      7 mW      5 mW      0 mW
  21:48:49  32618 mW   1987 mW      0 mW   1083 mW   2025 mW   2135 mW   2209 mW    355 mW      7 mW      7 mW      0 mW
  21:48:49  30842 mW   1968 mW      0 mW    964 mW   1857 mW   1990 mW   2090 mW    214 mW      7 mW      5 mW      0 mW
  21:48:49  33064 mW   2168 mW      0 mW   1104 mW   2065 mW   2161 mW   2235 mW    342 mW      7 mW      7 mW      0 mW
  21:48:50  31500 mW   1929 mW      0 mW   1012 mW   1911 mW   2042 mW   2136 mW    292 mW      7 mW      7 mW      0 mW
  21:48:50  33827 mW   1993 mW      0 mW   1092 mW   2058 mW   2163 mW   2245 mW    266 mW      7 mW      9 mW      0 mW
  21:48:51  31222 mW   2126 mW      0 mW   1033 mW   1931 mW   2033 mW   2116 mW    359 mW      7 mW      5 mW      0 mW
  21:48:51  25343 mW   2027 mW      0 mW    952 mW   1807 mW   1920 mW   1894 mW    233 mW      7 mW      9 mW      0 mW
  21:48:52    447 mW   1651 mW      0 mW    678 mW   1298 mW    999 mW     56 mW    348 mW      9 mW      4 mW      0 mW
  21:48:52    201 mW   1553 mW      0 mW    478 mW    869 mW    678 mW     15 mW    187 mW      6 mW      6 mW      0 mW
  21:48:53  32801 mW   1965 mW      0 mW   1042 mW   1903 mW   1893 mW   2072 mW    361 mW      7 mW      5 mW      0 mW
  21:48:53  34693 mW   1932 mW      0 mW   1000 mW   1914 mW   2064 mW   2364 mW    256 mW      7 mW      7 mW      0 mW
  21:48:53  35979 mW   1918 mW      0 mW   1096 mW   2001 mW   2133 mW   2424 mW    349 mW      7 mW      7 mW      0 mW
  21:48:54  35827 mW   1880 mW      0 mW   1052 mW   1962 mW   2102 mW   2408 mW    341 mW      7 mW      7 mW      0 mW
  21:48:54  33886 mW   1798 mW      0 mW   1016 mW   1859 mW   2012 mW   2298 mW    268 mW      7 mW      7 mW      0 mW
  21:48:55  37025 mW   1978 mW      0 mW   1126 mW   2036 mW   2178 mW   2474 mW    387 mW      7 mW      7 mW      0 mW
  21:48:55  36441 mW   5978 mW      0 mW   1336 mW   2163 mW   2272 mW   2438 mW    229 mW      7 mW      7 mW      0 mW
  21:48:56  34360 mW   3821 mW      0 mW   1183 mW   1958 mW   2098 mW   2320 mW    360 mW      7 mW      7 mW      0 mW
  21:48:56  34358 mW   1916 mW      0 mW   1015 mW   1876 mW   2031 mW   2336 mW    249 mW      7 mW      7 mW      0 mW
  21:48:56  36764 mW   2029 mW      0 mW   1175 mW   2038 mW   2178 mW   2458 mW    368 mW      7 mW      9 mW      0 mW
  21:48:57  35413 mW   2221 mW      0 mW   1081 mW   1892 mW   2093 mW   2381 mW    369 mW      7 mW      7 mW      0 mW
  21:48:57  18085 mW   1286 mW      0 mW    684 mW   1251 mW   1526 mW   1390 mW    317 mW      9 mW      7 mW      0 mW
  21:48:58    463 mW   1551 mW      0 mW    567 mW    869 mW    938 mW     58 mW    370 mW      6 mW      6 mW      0 mW
  21:48:58   6441 mW   1632 mW      0 mW    550 mW    948 mW    909 mW    283 mW    359 mW      6 mW      6 mW      0 mW
  21:48:59  43285 mW   2540 mW      0 mW   1156 mW   1851 mW   2350 mW   2920 mW    424 mW      7 mW      7 mW      0 mW
  21:48:59  35698 mW   2174 mW      0 mW    806 mW   1435 mW   1870 mW   2389 mW    237 mW      7 mW      7 mW      0 mW
  21:49:00  38420 mW   2087 mW      0 mW    907 mW   1562 mW   2014 mW   2574 mW    375 mW      7 mW      9 mW      0 mW
  21:49:00  39624 mW   1261 mW      0 mW    754 mW   1500 mW   2029 mW   2655 mW    268 mW      7 mW      7 mW      0 mW
  21:49:00  39052 mW   1840 mW      0 mW    927 mW   1610 mW   2062 mW   2646 mW    387 mW      7 mW      7 mW      0 mW
  21:49:01  37817 mW   1221 mW      0 mW    763 mW   1459 mW   1923 mW   2535 mW    301 mW      7 mW      7 mW      0 mW
  21:49:01  39275 mW   1406 mW      0 mW    884 mW   1596 mW   2035 mW   2646 mW    312 mW      9 mW      7 mW      0 mW
  21:49:02  39240 mW   1573 mW      0 mW    925 mW   1568 mW   2047 mW   2624 mW    383 mW      7 mW      7 mW      0 mW
  21:49:02  38440 mW   1352 mW      0 mW    790 mW   1441 mW   1972 mW   2595 mW    242 mW      7 mW      7 mW      0 mW
  21:49:03  39678 mW   2021 mW      0 mW   1076 mW   1707 mW   2096 mW   2602 mW    380 mW      7 mW      7 mW      0 mW
  21:49:03  37193 mW   1330 mW      0 mW    804 mW   1418 mW   1913 mW   2491 mW    226 mW      7 mW      7 mW      0 mW
  21:49:04   6431 mW   1489 mW      0 mW    693 mW   1175 mW   1338 mW    668 mW    370 mW      7 mW      7 mW      0 mW
  21:49:04    222 mW   1357 mW      0 mW    436 mW    683 mW    672 mW     25 mW    274 mW      7 mW      7 mW      0 mW
  21:49:04  22009 mW   1807 mW      0 mW    771 mW   1360 mW   1616 mW   1285 mW    331 mW      7 mW      7 mW      0 mW
  21:49:05  39835 mW   1617 mW      0 mW    817 mW   1496 mW   1971 mW   2618 mW    345 mW      7 mW      7 mW      0 mW
  21:49:05  42374 mW   1291 mW      0 mW    836 mW   1552 mW   2063 mW   2778 mW    292 mW      7 mW      7 mW      0 mW
  21:49:06  39985 mW   3435 mW      0 mW   1183 mW   1793 mW   2138 mW   2676 mW    377 mW      7 mW      7 mW      0 mW
  21:49:06  39430 mW   2042 mW      0 mW    841 mW   1494 mW   1988 mW   2646 mW    234 mW      7 mW      7 mW      0 mW
  21:49:07  40389 mW   1404 mW      0 mW    907 mW   1627 mW   2007 mW   2676 mW    381 mW      7 mW      7 mW      0 mW
  21:49:07  39960 mW   2023 mW      0 mW    871 mW   1566 mW   1981 mW   2649 mW    247 mW      7 mW      7 mW      0 mW
  21:49:07  41626 mW   1732 mW      0 mW    975 mW   1653 mW   2056 mW   2704 mW    370 mW      7 mW      7 mW      0 mW
  21:49:08  39786 mW   1630 mW      0 mW    955 mW   1628 mW   2032 mW   2681 mW    329 mW      7 mW      7 mW      0 mW
  21:49:08  41200 mW   1356 mW      0 mW    899 mW   1550 mW   2008 mW   2664 mW    273 mW      7 mW      7 mW      0 mW
  21:49:09  40758 mW   1351 mW      0 mW    874 mW   1538 mW   1980 mW   2636 mW    377 mW      7 mW      7 mW      0 mW
  21:49:09  40537 mW   1651 mW      0 mW    915 mW   1570 mW   2014 mW   2697 mW    237 mW      7 mW      9 mW      0 mW
  21:49:10    769 mW   1690 mW      0 mW    696 mW   1202 mW   1414 mW    312 mW    360 mW      7 mW      7 mW      0 mW
  21:49:10    301 mW   1731 mW      0 mW    452 mW    672 mW    695 mW     31 mW    258 mW      7 mW      7 mW      0 mW
  21:49:11   1998 mW   2320 mW      0 mW    743 mW   1272 mW   1473 mW    140 mW    381 mW      9 mW      7 mW      0 mW
  21:49:11   1580 mW   2886 mW      0 mW    723 mW   1363 mW   1595 mW    172 mW    299 mW      7 mW      7 mW      0 mW
  21:49:11    316 mW   1223 mW      0 mW    428 mW    794 mW    709 mW     28 mW    295 mW      6 mW      6 mW      0 mW
  21:49:12    370 mW   1241 mW      0 mW    452 mW    718 mW    702 mW     30 mW    373 mW      7 mW      7 mW      0 mW
  21:49:12   2329 mW   2593 mW      0 mW    781 mW   1474 mW   1756 mW    166 mW    280 mW      7 mW      7 mW      0 mW
  21:49:13   1059 mW   2317 mW      0 mW    662 mW   1150 mW   1259 mW    125 mW    365 mW      7 mW      7 mW      0 mW
  21:49:13    134 mW   1124 mW      0 mW    339 mW    631 mW    649 mW     13 mW    229 mW      6 mW      6 mW      0 mW
  21:49:14    609 mW   1553 mW      0 mW    590 mW    973 mW   1010 mW     50 mW    411 mW      7 mW      9 mW      0 mW
  21:49:14   2080 mW   2694 mW      0 mW    730 mW   1412 mW   1755 mW    156 mW    226 mW      7 mW      7 mW      0 mW
  21:49:15   1043 mW   2083 mW      0 mW    592 mW   1054 mW   1105 mW    119 mW    371 mW      9 mW      7 mW      0 mW
  21:49:15    171 mW   1869 mW      0 mW    528 mW    811 mW   1010 mW     20 mW    281 mW      7 mW      4 mW      0 mW
  21:49:15   1449 mW   1902 mW      0 mW    636 mW   1112 mW   1156 mW     94 mW    333 mW      7 mW      7 mW      0 mW
  21:49:16   2401 mW   3017 mW      0 mW    785 mW   1424 mW   1711 mW    214 mW    356 mW      7 mW      7 mW      0 mW
  21:49:16    243 mW   1587 mW      0 mW    399 mW    729 mW    736 mW     27 mW    245 mW      7 mW      5 mW      0 mW
  21:49:17    253 mW   1202 mW      0 mW    435 mW    769 mW    698 mW     26 mW    343 mW      4 mW      2 mW      0 mW
  21:49:17   1950 mW   2046 mW      0 mW    577 mW   1135 mW   1278 mW    119 mW    237 mW      4 mW      4 mW      0 mW
  21:49:18   1560 mW   2914 mW      0 mW    832 mW   1410 mW   1694 mW    158 mW    362 mW      2 mW      5 mW      0 mW
  21:49:18    156 mW   1222 mW      0 mW    357 mW    650 mW    682 mW     14 mW    206 mW      5 mW      5 mW      0 mW
  21:49:19    292 mW   1226 mW      0 mW    438 mW    772 mW    667 mW     29 mW    335 mW      4 mW      4 mW      0 mW
  21:49:19   3197 mW   2245 mW      0 mW    656 mW   1249 mW   1442 mW    135 mW    276 mW      4 mW      2 mW      0 mW
  21:49:19   2312 mW   3268 mW      0 mW    819 mW   1390 mW   1675 mW    156 mW    289 mW      2 mW      4 mW      0 mW
  21:49:20    213 mW   1259 mW      0 mW    424 mW    677 mW    734 mW     23 mW    314 mW      4 mW      4 mW      0 mW
  21:49:20    320 mW   1851 mW      0 mW    539 mW    897 mW   1030 mW     22 mW    248 mW      4 mW      4 mW      0 mW
  21:49:21   6027 mW   1840 mW      0 mW    682 mW   1327 mW   1393 mW    127 mW    368 mW      5 mW      5 mW      0 mW
  21:49:21   7770 mW   2245 mW      0 mW    648 mW   1266 mW   1527 mW    195 mW    211 mW      5 mW      5 mW      0 mW
  21:49:22   2845 mW   1944 mW      0 mW    559 mW    973 mW   1100 mW    109 mW    334 mW      4 mW      2 mW      0 mW
  21:49:22    150 mW   1085 mW      0 mW    323 mW    640 mW    581 mW     13 mW    218 mW      2 mW      4 mW      0 mW
  21:49:23   4376 mW   1383 mW      0 mW    545 mW   1019 mW    845 mW     59 mW    382 mW      5 mW      5 mW      0 mW
  21:49:23  13097 mW   1776 mW      0 mW    652 mW   1338 mW   1441 mW    167 mW    244 mW      5 mW      5 mW      0 mW
  21:49:23  13999 mW   1811 mW      0 mW    685 mW   1365 mW   1389 mW    173 mW    327 mW      5 mW      2 mW      0 mW
  21:49:24  12013 mW   1677 mW      0 mW    632 mW   1306 mW   1354 mW    153 mW    314 mW      2 mW      5 mW      0 mW
  21:49:24  16258 mW   1865 mW      0 mW    676 mW   1383 mW   1535 mW    195 mW    256 mW      5 mW      5 mW      0 mW
  21:49:25   5009 mW   1627 mW      0 mW    529 mW    983 mW   1026 mW     95 mW    325 mW      4 mW      2 mW      0 mW
  21:49:25    163 mW   1083 mW      0 mW    317 mW    636 mW    627 mW     13 mW    219 mW      4 mW      4 mW      0 mW
  21:49:26    507 mW   2315 mW      0 mW    662 mW   1153 mW   1238 mW     43 mW    380 mW      2 mW      5 mW      0 mW
  21:49:26   1757 mW   2558 mW      0 mW    642 mW   1266 mW   1668 mW    136 mW    194 mW      4 mW      4 mW      0 mW
  21:49:27   1096 mW   2036 mW      0 mW    571 mW   1010 mW   1114 mW    117 mW    345 mW      4 mW      4 mW      0 mW
  21:49:27    141 mW   1048 mW      0 mW    324 mW    625 mW    589 mW     15 mW    253 mW      4 mW      4 mW      0 mW
  21:49:27   1495 mW   2349 mW      0 mW    703 mW   1283 mW   1526 mW    112 mW    339 mW      5 mW      2 mW      0 mW
  21:49:28   1317 mW   3194 mW      0 mW    777 mW   1443 mW   1781 mW    156 mW    313 mW      2 mW      5 mW      0 mW
  21:49:28    205 mW   1264 mW      0 mW    352 mW    700 mW    709 mW     15 mW    226 mW      4 mW      4 mW      0 mW
  21:49:29    210 mW   1175 mW      0 mW    424 mW    814 mW    750 mW     24 mW    361 mW      4 mW      4 mW      0 mW
  21:49:29   1995 mW   2949 mW      0 mW    707 mW   1372 mW   1719 mW    135 mW    240 mW      5 mW      5 mW      0 mW
  21:49:30    831 mW   2507 mW      0 mW    592 mW   1085 mW   1295 mW    101 mW    324 mW      4 mW      2 mW      0 mW
  21:49:30    166 mW   1115 mW      0 mW    312 mW    583 mW    586 mW     14 mW    222 mW      2 mW      5 mW      0 mW
  21:49:31    472 mW   1518 mW      0 mW    488 mW    858 mW    844 mW     36 mW    368 mW      5 mW      5 mW      0 mW
  21:49:31   2163 mW   3745 mW      0 mW    709 mW   1362 mW   1782 mW    129 mW    238 mW      4 mW      4 mW      0 mW
  21:49:31   1023 mW   2291 mW      0 mW    548 mW    992 mW   1112 mW    116 mW    321 mW      4 mW      2 mW      0 mW
  21:49:32    160 mW   1097 mW      0 mW    346 mW    682 mW    626 mW     17 mW    292 mW      2 mW      4 mW      0 mW
  21:49:32   1443 mW   1600 mW      0 mW    457 mW    982 mW    900 mW     68 mW    294 mW      5 mW      5 mW      0 mW
  21:49:33   3784 mW   3230 mW      0 mW    780 mW   1445 mW   1838 mW    195 mW    343 mW      5 mW      5 mW      0 mW
  21:49:33    568 mW   1762 mW      0 mW    372 mW    809 mW    848 mW     69 mW    207 mW      4 mW      4 mW      0 mW
  21:49:34    202 mW   1240 mW      0 mW    429 mW    829 mW    768 mW     20 mW    373 mW      5 mW      2 mW      0 mW
  21:49:34   4348 mW   1604 mW      0 mW    518 mW   1045 mW   1274 mW     94 mW    242 mW      2 mW      5 mW      0 mW
  21:49:35   7120 mW   2922 mW      0 mW    822 mW   1507 mW   1933 mW    202 mW    367 mW      5 mW      5 mW      0 mW
  21:49:35   2192 mW   1959 mW      0 mW    466 mW    852 mW   1049 mW     92 mW    255 mW      4 mW      4 mW      0 mW
  21:49:35    238 mW   1139 mW      0 mW    385 mW    760 mW    655 mW     22 mW    318 mW      4 mW      2 mW      0 mW
  21:49:36   1361 mW   1299 mW      0 mW    439 mW    926 mW    821 mW     29 mW    298 mW      4 mW      4 mW      0 mW
  21:49:36  10237 mW   2369 mW      0 mW    648 mW   1350 mW   1421 mW    117 mW    277 mW      2 mW      5 mW      0 mW
  21:49:37  14194 mW   2109 mW      0 mW    695 mW   1426 mW   1560 mW    184 mW    370 mW      5 mW      5 mW      0 mW
  21:49:37  13567 mW   1924 mW      0 mW    560 mW   1242 mW   1389 mW    166 mW    199 mW      5 mW      5 mW      0 mW
  21:49:38  11160 mW   2030 mW      0 mW    694 mW   1415 mW   1529 mW    162 mW    353 mW      2 mW      2 mW      0 mW
  21:49:38    150 mW   1408 mW      0 mW    335 mW    655 mW    681 mW     28 mW    189 mW      4 mW      4 mW      0 mW
  21:49:39    212 mW   1253 mW      0 mW    468 mW    740 mW    737 mW     22 mW    356 mW      4 mW      4 mW      0 mW
  21:49:39  17985 mW   1335 mW      0 mW    512 mW   1188 mW   1202 mW    126 mW    269 mW      5 mW      5 mW      0 mW
  21:49:39  28523 mW   1792 mW      0 mW    726 mW   1453 mW   1642 mW    227 mW    314 mW      5 mW      2 mW      0 mW
  21:49:40  25170 mW   1564 mW      0 mW    626 mW   1339 mW   1511 mW    213 mW    330 mW      2 mW      5 mW      0 mW
  21:49:40  26900 mW   1629 mW      0 mW    587 mW   1346 mW   1450 mW    204 mW    218 mW      5 mW      5 mW      0 mW
  21:49:41  29215 mW   2226 mW      0 mW    744 mW   1438 mW   1667 mW    231 mW    356 mW      5 mW      2 mW      0 mW
  21:49:41  26760 mW   1505 mW      0 mW    592 mW   1271 mW   1503 mW    232 mW    205 mW      2 mW      4 mW      0 mW
  21:49:42  31933 mW   2803 mW      0 mW    847 mW   1541 mW   1880 mW    244 mW    377 mW      5 mW      5 mW      0 mW
  21:49:42  16495 mW   1559 mW      0 mW    544 mW   1205 mW   1296 mW    184 mW    233 mW      5 mW      5 mW      0 mW
  21:49:42    252 mW   1183 mW      0 mW    397 mW    788 mW    698 mW     22 mW    301 mW      4 mW      2 mW      0 mW
  21:49:43    158 mW   1175 mW      0 mW    413 mW    756 mW    778 mW     20 mW    312 mW      2 mW      4 mW      0 mW
  21:49:43   2323 mW   2799 mW      0 mW    702 mW   1356 mW   1691 mW    152 mW    274 mW      5 mW      5 mW      0 mW
  21:49:44   1125 mW   2783 mW      0 mW    682 mW   1256 mW   1533 mW    135 mW    343 mW      5 mW      5 mW      0 mW
  21:49:44    176 mW   1105 mW      0 mW    305 mW    620 mW    599 mW     13 mW    204 mW      4 mW      2 mW      0 mW
